year,tag,countryName,population,gdp,rgoUnemploymentRate,factoryUnemploymentRate,rgoWorkforce,factoryWorkforce,continent,gdpPerCapita,totalPercentageOfUnemployed
2013,TNZ,Tanganyika-Zanzibar,17954064,67527295000,2.2103078,-8.6161175,3860322,285848,Africa,3761,1.5
2014,PUR,Puerto Rico,3824328,67873850000,5.3307214,47.771626,606916,201582,North America,17748,15.9
2015,AZB,Azerbaijan,18657716,1.67E+11,9.906961,9.132761,3395360,727031,Asia,8964,9.8
2015,NDB,KwaNdebele,0,0,0,0,0,0,Africa,0,0
2015,NEP,Nepal,18929972,68470905000,14.74291,-2.4004583,3464438,886414,Asia,3617,11.2
2015,TNZ,Tanganyika-Zanzibar,18351812,77896796000,2.4718602,-8.223268,3927973,310497,Africa,4245,1.7
2016,ROC,Rep of the Congo,3409064,28089853000,22.876722,-5.196392,628757,85925,Africa,8240,19.5
2019,URU,Uruguay,3281176,1.70E+11,79.97473,-1.2233655,448873,291164,South America,51883,48.1
2020,IOM,Isle of Man,78496,1943636300,0,0,9598,8373,Europe,24761,0
2021,MAC,Macedonia,2409288,9538651000,5.574377,-2.5267453,279529,249016,Europe,3959,1.8
2022,LBY,Libya,7128792,19872116000,4.8424344,48.63959,1260585,214899,Africa,2788,11.2
2024,SAM,Samoa,168084,76541495,3.736106,100,37606,813,Oceania,455,5.7
2025,SOT,South Ossetia,115476,281074860,2.7645745,74.474884,20618,4380,Asia,2434,15.4
2025,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
2026,IRQ,Iraq,17650332,4.24E+11,14.118015,6.8297257,2284634,1743701,Asia,24005,10.9
2027,KRQ,Iraqi Kurdistan,5322620,58449927000,7.9063206,30.860943,922553,262944,Asia,10981,13
2028,PEU,Peru,30672612,2.18E+11,11.794912,10.255195,4717805,2288528,South America,7104,11.3
2028,RSA,Republic of South Africa,88546792,3.40E+12,13.95545,0.106608376,13208954,7160788,Africa,38378,9.1
2029,MOL,Moldavia,3279864,1.31E+11,0,-1.2375715,458436,279095,Europe,40063,-0.5
2030,SYR,Syria,15269988,4.01E+11,10.454867,1.6250266,2807477,405778,Asia,26264,9.4
2000,BHR,Bahrain,559268,2399583400,0.92774296,-3.5702257,102938,14845,Asia,4291,0.3
2000,CPV,Cape Verde,291268,1038396600,1.6231261,-7.5775757,59638,5833,Africa,3565,0.8
2000,SRK,Krajina,0,0,0,0,0,0,Europe,0,0
2001,ARG,Argentina,34279792,5.00E+11,6.014476,-3.6450891,6256655,1417990,South America,14579,4.2
2001,BOT,Botswana,1330512,13015121000,14.254132,-6.562005,270041,34715,Africa,9782,11.9
2001,BYE,Belarus,10649296,1.28E+11,0.21782745,-2.6435566,1790408,476101,Europe,12012,-0.4
2001,SLO,Slovenia,2165844,15598874000,2.7753067,-4.9096017,432781,62999,Europe,7202,1.8
2002,IRE,Ireland,3759424,62264703000,0.49195686,-3.466367,708802,156677,Europe,16562,-0.2
2002,LES,Lesotho,1712076,30431470000,9.199802,18.489574,354975,28919,Africa,17775,9.9
2002,POL,Poland,44348936,3.24E+11,9.640839,-4.674269,8784609,1170215,Europe,7309,7.9
2003,DJI,Djibouti,582576,597802260,10.312269,7.8904486,107183,19023,Africa,1026,9.9
2003,ISR,Israel ,11468492,2.26E+11,11.386361,-2.6887176,1596612,450289,Asia,19663,8.3
2003,PNM,Panama,2792388,23508041000,4.6814623,-3.2127163,533124,113113,North America,8419,3.3
2003,POR,Portugal,10755984,1.35E+11,2.0491583,-3.4360542,2012436,430552,Europe,12594,1
2004,ABZ,Ambazonia,0,0,0,0,0,0,Africa,0,0
2004,ROC,Rep of the Congo,2996576,7977014000,16.709684,65.09283,590454,64153,Africa,2662,21.4
2005,SWA,Swaziland,876592,895906400,1.0576507,35.065723,194204,4945,Africa,1022,1.9
2006,LAT,Latvia,2805576,42554303000,3.6867428,-2.016303,495261,148192,Europe,15168,2.4
2006,MOZ,Mozambique,17654412,60726917000,19.130066,-11.06853,3620411,263549,Africa,3440,17.1
2006,SEY,Seychelles,76116,222250770,0.40449747,8.5397415,14586,2705,Africa,2920,1.7
2007,MEX,Mexico,90649392,1.14E+12,4.4664574,-3.6990027,17308080,3483858,North America,12578,3.1
2007,ROC,Rep of the Congo,2942480,13379903000,15.924364,62.427544,576764,58141,Africa,4547,20.2
2008,EGY,Egypt,59415972,5.11E+11,3.2600894,-3.449402,11399074,1827998,Africa,8605,2.4
2008,GER,Germany,82372700,2.51E+12,3.185839,-2.0091898,14000709,4722152,Europe,30519,1.9
2008,TKR,Turkestan,3983444,25697098000,3.2070208,-3.2824726,744398,135599,Asia,6451,2.2
2009,CUB,Cuba,11137512,73098566000,0,49.082844,1921240,519049,North America,6563,10.4
2010,CHA,Chad,6885484,2698202900,36.514137,99.02983,1514742,56382,Africa,392,38.7
2010,LEB,Lebanon,4489788,1.34E+11,11.573673,-2.8323874,743636,176353,Asia,29825,8.8
2010,VAN,Vanuatu,177392,766886040,0.7945068,54.443752,38011,1609,Oceania,4323,3
2011,ABZ,Ambazonia,0,0,0,0,0,0,Africa,0,0
2011,RSR,Republica Srpska,1032292,18978119000,0.14359742,-1.4118087,160170,64173,Europe,18384,-0.3
2012,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
2012,MLI,Mali,9837300,25622662000,14.108522,15.397976,1990974,232602,Africa,2605,14.2
2012,MON,Montenegro,625208,1689411500,0.339923,-1.9786649,108554,29060,Europe,2702,-0.2
2014,MRT,Mauritius,1236172,9441092000,0,-6.275958,256790,21670,Africa,7637,-0.5
2014,NKO,North Korea,22892864,7.92E+11,0.17757447,-15.011703,3526971,1336091,Asia,34615,-4
2014,TCI,Turks and Caicos Islands,10244,3724949.8,0.62642366,34.324944,1756,437,North America,364,7.3
2015,AAB,Antigua And Barbuda,67572,95667570,5.4274993,-23.11828,14924,744,North America,1416,4
2015,MOL,Moldavia,3107636,91291500000,0,-1.6882615,485432,201746,Europe,29377,-0.5
2015,SPA,Spain,46594316,1.28E+12,9.22679,-1.8241372,7624450,2970007,Europe,27444,6.1
2016,DMC,Dominica,88932,347586940,0,-0.04597701,16793,4350,North America,3908,0
2017,CPV,Cape Verde,301412,255202480,0.36021549,-11.750256,62185,4885,Africa,847,-0.5
2018,MOL,Moldavia,3149068,93509800000,0,-1.5721234,480005,217731,Europe,29694,-0.5
2018,MON,Montenegro,634584,1858740600,0.2567108,-0.3394122,103229,37123,Europe,2929,0.1
2019,LIT,Lithuania,3878600,37784920000,10.66751,-0.78975993,500023,390625,Europe,9742,5.7
2020,FIJ,Fiji,743988,5309137700,0,-7.6422663,149177,15833,Oceania,7136,-0.7
2021,ARG,Argentina,35771472,9.14E+11,9.205095,-1.9216033,5675813,2305835,South America,25555,6
2021,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2022,GAZ,Gaza,580356,7569023000,97.60266,24.281532,12639,84694,Asia,13042,33.8
2022,RUS,Russia  ,171754428,3.20E+12,6.3577504,-1.8433269,29888733,8642417,Europe,18620,4.6
2023,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
2023,GRE,Greece,10555612,4.91E+11,0.03954145,-1.5936902,1532569,855687,Europe,46545,-0.6
2023,SRL,Sri Lanka,27007956,5.36E+11,22.52851,-2.2093835,4944881,1310954,Asia,19841,17.3
2024,MOL,Moldavia,3210708,1.22E+11,0,-1.3662167,467969,252083,Europe,38045,-0.5
2026,ABZ,Ambazonia,5490896,3100066600,0,100,1189967,46046,Africa,565,3.7
2026,SEL,Seleka,128784,382012.1,0,100,26687,1179,Africa,3,4.2
2027,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2028,DAI,Dai Viet,93003420,1.58E+12,3.5418217,0.701963,16916238,4197942,Asia,16964,2.9
2028,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2030,GEO,Georgia,6252376,2.20E+11,9.8372345,-0.3887158,680120,743731,Asia,35193,4.5
2030,SOL,Solomon Islands,307664,115215110,2.2100418,-4.336735,68415,1568,Oceania,374,2.1
2030,URU,Uruguay,3385140,2.38E+11,36.07478,-0.7730064,301848,462480,South America,70341,13.8
2001,MGL,Mongolia,2396708,10756884000,3.3928711,-4.5543733,399691,72370,Asia,4488,2.2
2002,PNM,Panama,2768168,23824503000,5.7509265,-3.3536866,531723,108418,North America,8607,4.2
2004,NCY,Northern Cyprus,232788,975058000,0,70.50806,48310,3228,Asia,4189,4.4
2004,SAF,South Africa,0,0,0,0,0,0,Africa,0,0
2005,SRN,Sierra Leone,5093304,20040155000,3.3556857,-5.1731462,1053734,77651,Africa,3935,2.8
2006,LUX,Luxemburg,368012,14058171000,0,-2.2174253,68309,15288,Europe,38200,-0.4
2006,TUV,Tuvalu,9304,10046380,0.20263426,-48.29932,1974,147,Oceania,1080,-3.2
2007,GAZ,Gaza,0,0,0,0,0,0,Asia,0,0
2007,MOL,Moldavia,5099228,72364484000,0,-2.1529355,865994,275345,Europe,14191,-0.5
2007,NCA,New Caledonia,182984,1497590200,12.96214,0,36028,4690,Oceania,8184,11.5
2007,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2008,CAR,Central African Republic,4467196,28914954000,0,-7.913232,925229,78969,Africa,6473,-0.6
2008,TUR,Ottoman Empire,59465912,6.31E+11,13.202209,-2.6522074,10474610,2781683,Asia,10618,9.9
2009,PUR,Puerto Rico,3768008,66742194000,3.0624108,38.247223,594303,198953,North America,17713,11.9
2009,SRN,Sierra Leone,5661588,18397025000,3.401745,75.33223,1157259,84053,Africa,3249,8.3
2010,SWA,Swaziland,872188,1087209300,1.2855679,23.509369,193222,4109,Africa,1247,1.8
2011,OMA,Oman,2246052,7361355000,1.8151174,-5.09031,405814,86812,Asia,3277,0.6
2012,LIT,Lithuania,3765928,25964680000,14.403233,0.49901813,537907,321832,Europe,6895,9.2
2013,CHI,China,1745637464,1.86E+13,14.769342,27.916578,385375103,11810338,Asia,10664,15.2
2013,TCI,Turks and Caicos Islands,10244,9823090,0.56465274,72.2488,1771,418,North America,959,14.3
2015,GUI,Guinea,12534328,9236601000,7.644041,-9.025861,2666443,136541,Africa,737,6.8
2016,SAF,South Africa,0,0,0,0,0,0,Africa,0,0
2017,SKN,St Kits and Nevis,47084,161435100,0.40963134,56.242966,10009,889,North America,3429,5
2018,NOR,Norway,3841900,3.07E+11,0,-0.104831204,570510,323377,Europe,79875,0
2018,SOL,Solomon Islands,307624,629874040,1.9305189,-16.427431,68220,1881,Oceania,2048,1.4
2018,STP,Sao Tome and Principe,106352,97814400,2.1634073,45.51375,22141,1382,Africa,920,4.7
2019,ETS,East Turkestan,0,0,0,0,0,0,Asia,0,0
2019,SKO,South Korea,39410092,4.95E+11,3.038986,16.964293,6638892,2210938,Asia,12562,6.5
2020,NCY,Northern Cyprus,212020,11462273400,0,1.619171,41593,6176,Asia,54062,0.2
2020,NET,Netherlands,16632248,3.73E+11,3.5923939,-1.2207927,2355421,1442915,Europe,22450,1.8
2020,TKR,Turkestan,4200928,13106421000,1.7659359,-3.0076551,731680,181836,Asia,3120,0.8
2021,KIR,Kiribati,78040,106886330,0,-2.078522,17308,866,Oceania,1370,-0.1
2021,LUA,Luang Prabang,2378084,4457891500,7.9901586,20.028757,521041,6955,Asia,1875,8.2
2022,BLZ,Belize,179480,1066457900,0,3.8135593,38513,1416,North America,5942,0.1
2022,GRD,Grenada,92788,321050300,0.12954013,100,20071,1368,North America,3460,6.5
2022,HKG,Hong Kong,5625596,5.04E+11,19.585976,-0.4336295,134050,1165511,Asia,89530,1.7
2022,HZB,Herceg-Bosa,531796,318749600,1.4937001,-0.8184747,66747,49971,Europe,599,0.5
2022,LBW,Lebowa,0,0,0,0,0,0,Africa,0,0
2023,CHL,Chile,14458980,7.32E+11,18.46033,-1.3651894,1493982,1734338,South America,50633,7.8
2023,EST,Estonia,1671788,8206789000,0.4211488,-0.29551694,240770,143139,Europe,4909,0.1
2023,FIN,Finland,4993208,3.60E+11,1.0750438,4.8016267,664252,435769,Europe,72010,2.6
2023,NGW,KaNgwane,0,0,0,0,0,0,Africa,0,0
2024,AST,Australia,16917420,3.21E+11,0.17571843,-0.79320234,2294011,1573117,Oceania,18951,-0.2
2024,GEO,Georgia,6199956,1.02E+11,9.806962,-0.37564442,728248,683359,Asia,16443,4.9
2024,KRQ,Iraqi Kurdistan,5047416,73930620000,4.6696687,19.997215,878028,251395,Asia,14647,8.1
2024,TCI,Turks and Caicos Islands,9348,90678710,0.130039,11.011236,1538,445,North America,9700,2.5
2026,CIS,Ciskei,0,0,0,0,0,0,Africa,0,0
2026,TCI,Turks and Caicos Islands,9348,4311179.4,0.3957784,77.49511,1516,511,North America,461,19.8
2027,BNG,Bangladesh,180528796,1.61E+12,17.16208,2.3258085,30492364,11325523,Asia,8938,13.2
2027,HAI,Haiti,7295260,1.68E+11,0,-1.3332356,1005494,628246,North America,23088,-0.5
2027,MEX,Mexico,93259388,2.15E+12,3.426703,-1.7161772,14984636,6532426,North America,23096,1.9
2027,QWA,QwaQwa,0,0,0,0,0,0,Africa,0,0
2027,SKN,St Kits and Nevis,47928,38597086,1.8001977,13.863216,10110,1082,North America,805,3
2028,FIN,Finland,4971636,1.91E+11,1.9698646,4.0246153,632480,466380,Europe,38357,2.8
2028,MIC,Micronesia,101564,335431170,1.3769288,0.28785262,22877,1737,Oceania,3303,1.3
2028,MLI,Mali,10721356,76773180000,12.963003,34.71094,2124824,179756,Africa,7161,14.7
2029,CAN,Canada,32246328,6.86E+11,1.3605535,-0.90404993,4254445,3165312,North America,21289,0.4
2029,LBW,Lebowa,0,0,0,0,0,0,Africa,0,0
2029,VIR,Virgin Islands,9168,64412070,0.14981273,-0.11723329,1335,853,North America,7026,0
2030,LUA,Luang Prabang,2573416,3664215500,7.390883,30.818966,548676,12528,Asia,1424,7.9
2030,NET,Netherlands,17502964,2.60E+11,2.8922195,-0.9247439,2272165,1741347,Europe,14846,1.3
2030,NGW,KaNgwane,0,0,0,0,0,0,Africa,0,0
2030,NIU,Niue,44868,537182140,1.8156273,13.226745,9253,688,Oceania,11973,2.6
2030,PAK,Pakistan,206767320,2.45E+12,46.237747,-0.26863754,28134321,18395420,Asia,11840,27.8
2030,YUG,Yugoslavia,0,0,0,0,0,0,Europe,0,0
2001,ANG,Angola,11992096,61515240000,6.3428254,-2.6304748,2436643,247864,Africa,5130,5.5
2001,HZB,Herceg-Bosa,890000,11207743000,3.7421849,-2.0257773,164583,34061,Europe,12593,2.7
2001,NIU,Niue,44940,230716590,4.278562,3.5938904,8788,1113,Oceania,5134,4.2
2002,AUS,Austria,7829172,1.67E+11,0.2801604,-1.275793,1390632,376315,Europe,21303,0
2002,JAK,Jammu and Kashmir,0,0,0,0,0,0,Asia,0,0
2002,NDB,KwaNdebele,0,0,0,0,0,0,Africa,0,0
2003,AUS,Austria,7836960,1.87E+11,6.6993065,3.1555653,1371112,398534,Europe,23815,5.9
2003,NCA,New Caledonia,182940,797389100,18.688288,-0.9259259,38789,1944,Oceania,4359,17.8
2004,TUR,Ottoman Empire,58810792,5.26E+11,3.0358062,-3.2182052,10850825,2285342,Asia,8950,1.9
2006,SLO,Slovenia,2205964,18710843000,3.1137078,-3.7285306,426726,81453,Europe,8482,2
2007,RSR,Republica Srpska,1049376,16138947000,0.027687889,-2.021802,173361,53665,Europe,15380,-0.5
2007,VED,Venda,0,0,0,0,0,0,Africa,0,0
2008,BRN,Burundi,8315436,22643939000,0,100,1771791,23512,Africa,2723,1.3
2008,HND,India,1027390276,7.75E+12,11.112024,-7.571889,221221783,5994528,Asia,7545,10.6
2010,ETS,East Turkestan,0,0,0,0,0,0,Asia,0,0
2010,PER,Persia,51714272,8.04E+11,3.9870284,-0.84312594,8846839,2732332,Asia,15548,2.9
2010,SEL,Seleka,0,0,0,0,0,0,Africa,0,0
2011,AFG,Afghanistan,13108820,21587332000,43.638344,80.45609,2767440,124535,Asia,1647,45.2
2011,AZB,Azerbaijan,18333180,1.59E+11,9.075879,6.616626,3379926,684911,Asia,8652,8.7
2012,BOL,Bolivia,8667032,45061063000,10.490569,5.160765,1436271,548252,Sout America,5199,9
2013,LES,Lesotho,1903780,1.03E+11,0.07481177,7.401531,355559,65554,Africa,54231,1.2
2013,UZB,Uzbekistan,33262704,1.32E+11,0,21.303396,6666269,770004,Asia,3968,2.2
2015,NCA,New Caledonia,178196,1122287000,6.245738,-0.06329915,32262,7899,Oceania,6298,5
2015,PAK,Pakistan,178371260,3.13E+12,30.753803,-0.2924661,30255257,10213833,Asia,17526,23
2015,SUD,Sudan,24355452,49037988000,0.9047916,21.24954,4763970,691182,Africa,2013,3.5
2015,SUR,Suriname,432904,1359408400,8.411817,4.1212015,71459,23003,South America,3140,7.4
2016,BEN,Benin,5708224,35625766000,19.488688,70.57006,1158626,67958,Africa,6241,22.3
2016,GER,Germany,82731204,3.24E+12,1.0453053,-1.3575083,12669792,6112228,Europe,39115,0.2
2016,LUX,Luxemburg,373676,17115945000,0,-1.7330667,65262,19503,Europe,45804,-0.4
2016,SWE,Sweden,8418848,4.57E+11,0.16958171,-0.5121805,954702,962356,Europe,54296,-0.2
2017,LUA,Luang Prabang,2313880,3576742000,7.145986,-0.8119659,513715,4680,Asia,1546,7
2017,RWA,Rwanda,13316016,17286740000,23.63256,18.478989,2734143,53780,Africa,1298,23.5
2018,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2019,GUB,Guinea Bissau,1283560,7100145000,1.9942611,-3.6558747,251622,21992,Africa,5532,1.5
2019,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2019,LES,Lesotho,2053368,1.72E+11,0.25656852,3.9402337,361307,92025,Africa,83878,1
2021,BOU,Bougainville,191768,487467960,100,16.785946,40123,1537,Oceania,2542,96.9
2021,MEX,Mexico,93328920,2.25E+12,4.0710745,-2.130421,15767116,5703427,North America,24150,2.5
2022,SOT,South Ossetia,118848,222489240,2.1138213,3.0769231,20910,4810,Asia,1872,2.3
2023,DOM,Dominican Republic,9732080,2.26E+11,9.070437,-1.4590969,1386394,822358,North America,23207,5.2
2023,MAU,Mauritania,3185592,15006834000,11.387844,100,577493,75369,Africa,4711,21.6
2023,SPA,Spain,47465116,1.65E+12,6.9687643,-1.4059143,7125223,3678816,Europe,34816,4.1
2024,GUY,Guyana,865216,1999709100,1.1577927,-1.0911216,178443,15397,South America,2311,1
2024,MAD,Madagascar,32715140,42167105000,4.4240623,78.969185,7329734,292604,Africa,1289,7.3
2024,SSU,South Sudan,16097324,47748187000,0,0.7202041,3421174,231601,Africa,2966,0
2024,SUT,South Tyrol,972492,5732992600,1.0684032,-0.012608592,125608,79311,Europe,5895,0.7
2025,GHA,Ghana,24087456,4.10E+11,17.409857,24.165564,4680165,439758,Africa,17004,18
2025,IOM,Isle of Man,76424,1496181400,0,0,8639,8942,Europe,19577,0
2025,SEY,Seychelles,75568,1393666000,0.98629344,27.28528,13789,3621,Africa,18443,6.5
2025,SKN,St Kits and Nevis,47744,362461140,1.4692831,0,10141,917,North America,7592,1.4
2025,SVG,St Vincent and Grenadines,95996,439418130,3.0369804,25.581396,20876,688,North America,4577,3.7
2026,BRU,Brunei,342856,9299874000,0.6990614,0,61368,15272,Asia,27125,0.6
2026,MON,Montenegro,642680,986458200,4.256882,88.03917,103456,38091,Europe,1535,26.8
2026,NGE,Nigeria,105877884,6.71E+11,20.052277,25.813871,20838047,3561217,Africa,6341,20.9
2026,PAK,Pakistan,210326532,3.78E+12,31.857399,8.144149,30594629,16850861,Asia,17991,23.4
2026,PUR,Puerto Rico,0,0,0,0,0,0,North America,0,0
2026,RWA,Rwanda,15697004,85971880000,25.102169,71.87417,2787791,71109,Africa,5477,26.3
2027,EGY,Egypt,64603340,8.73E+11,1.0812277,-2.2775493,11659432,2737855,Africa,13518,0.5
2028,ALA,Aland,24984,3347978200,0.025195265,2.827051,3969,1804,Europe,134005,0.9
2028,AST,Australia,17077864,3.63E+11,0.084838755,-0.7740929,2233649,1674476,Oceania,21239,-0.3
2028,ELS,El Salvador,4745792,1.00E+11,0,-7.104316,951052,78952,North America,21108,-0.5
2028,GER,Germany,79560748,2.88E+12,2.9783657,-0.809554,10489511,7629015,Europe,36163,1.4
2028,KAZ,Kazakhstan,26462172,4.58E+11,2.9238007,-1.1437546,4076646,1912823,Asia,17316,1.6
2029,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2030,KUW,Kuwait,3349072,2.76E+11,51.997513,-1.1648849,310461,411972,Asia,82332,21.7
2000,NOR,Norway,4134772,1.58E+11,1.2741636,-1.1661321,739387,209839,Europe,38135,0.7
2000,SLO,Slovenia,2153548,14204498000,2.662147,-5.167998,432771,59733,Europe,6596,1.7
2001,MIC,Micronesia,111312,524699740,2.6939304,13.258786,24648,1252,Oceania,4714,3.2
2002,GIB,Gibraltar,0,0,0,0,0,0,Europe,0,0
2002,MCA,Macau,0,0,0,0,0,0,Asia,0,0
2002,UKR,Ukraine,51539568,3.02E+11,1.0791872,-2.563411,10331479,1156818,Europe,5862,0.7
2003,SOM,Somalia,10058944,2206084800,0,85.602554,2125798,162251,Africa,219,6.1
2004,BYE,Belarus,10806812,1.60E+11,0.42042515,-2.3422434,1789855,517538,Europe,14813,-0.2
2004,JAK,Jammu and Kashmir,0,0,0,0,0,0,Asia,0,0
2004,MLW,Malawi,15639932,31450793000,0,-21.33614,3521146,93119,Africa,2011,-0.5
2004,NOR,Norway,4068408,2.11E+11,0.44581532,-0.6321529,694458,242821,Europe,51859,0.1
2004,SML,Somaliland,3724152,2230019600,4.8295035,-6.351813,761424,60896,Africa,599,4
2005,LES,Lesotho,1780016,54165670000,10.325237,19.19877,359430,37742,Africa,30430,11.1
2005,SAA,Saudi Arabia,19786372,1.03E+11,9.058226,-3.5741096,3654888,722054,Asia,5195,7
2007,BYE,Belarus,10956988,1.61E+11,0.5935208,-2.1209488,1786458,560221,Europe,14682,0
2007,GUI,Guinea,8915672,16882510000,2.1941957,20.717697,1912318,89397,Africa,1894,3
2007,HON,Honduras,4947076,38000443000,5.6147156,-2.7685266,906671,224596,South America,7681,3.9
2007,NCY,Northern Cyprus,229884,3358614000,0,8.748281,47261,3635,Asia,14610,0.6
2007,TUR,Ottoman Empire,59034540,5.85E+11,13.419673,-2.758311,10503997,2656118,Asia,9916,10.1
2008,KEN,Kenya,34472164,1.36E+11,14.190018,-4.479727,7135086,877308,Africa,3955,12.2
2008,MCA,Macau,437412,3545418500,0,-1.6282943,87636,13204,Asia,8105,-0.2
2009,NEP,Nepal,17825316,49687784000,12.524512,-3.0062904,3444725,660515,Asia,2787,10
2010,BAR,Barbados,276372,3547275000,0,-1.4368482,57745,4315,North America,12835,-0.1
2010,ZUL,Zulu,0,0,0,0,0,0,Africa,0,0
2012,ICL,Iceland,236560,2625216500,0.028523346,-1.4830264,35059,17262,Europe,11097,-0.5
2012,NIG,Niger,10716448,27437130000,19.093302,-0.54881877,2226320,95660,Africa,2560,18.3
2013,ITA,Italy,58716744,1.89E+12,0.49943078,-2.0209146,10205018,3170050,Europe,32128,-0.1
2013,ROC,Rep of the Congo,3255048,16438489000,21.247583,39.791267,615750,73971,Africa,5050,23.2
2014,ALB,Albania,3937768,46532720000,0.7421217,9.531972,641000,258446,Europe,11817,3.2
2014,BOU,Bougainville,187688,272986460,100,-28.82615,40054,1346,Oceania,1454,95.8
2014,CHL,Chile,14081956,4.38E+11,22.942915,-1.5838242,1652362,1495810,South America,31088,11.3
2014,KRQ,Iraqi Kurdistan,4145772,47205620000,5.2529955,-3.7237246,766515,164459,Asia,11386,3.7
2014,NET,Netherlands,16264152,2.63E+11,4.539865,-1.5123235,2458311,1244575,Europe,16151,2.5
2015,BOU,Bougainville,188368,304921770,100,27.23962,40071,1373,Oceania,1619,97.6
2015,RUS,Russia  ,169984964,2.61E+12,6.623993,-2.5730863,30814479,7061792,Europe,15362,4.9
2015,SER,Serbia,7957428,1.20E+11,8.950413,-2.9266427,1446425,366085,Europe,15051,6.6
2016,ETS,East Turkestan,0,0,0,0,0,0,Asia,0,0
2016,IRQ,Iraq,16618088,4.84E+11,17.478262,-1.562651,2276422,1499183,Asia,29154,9.9
2018,SUD,Sudan,25074700,42015253000,0.9727562,26.849512,4920863,697454,Africa,1676,4.2
2019,DAI,Dai Viet,89946220,1.52E+12,4.7213707,-2.6133676,16835280,3616445,Asia,16875,3.4
2019,PAK,Pakistan,193264248,3.66E+12,32.278313,-0.27895314,30939795,12862376,Asia,18915,22.7
2020,BUF,Burkina Faso,17251544,44298220000,0.31064725,-12.28472,3702270,187257,Africa,2568,-0.3
2020,SEL,Seleka,125388,13522004,0,100,26440,1244,Africa,108,4.5
2022,ABK,Abkhazia,635652,6028700000,12.451695,47.528885,121108,12464,Asia,9484,15.8
2023,CPV,Cape Verde,304920,1777385000,0,11.111112,62627,4986,Africa,5829,0.8
2024,ABK,Abkhazia,578744,5167269500,9.873684,49.812374,108379,11459,Asia,8928,13.7
2024,BUL,Bulgaria,11970088,1.48E+11,11.873378,4.2016125,1594163,1065948,Europe,12365,8.8
